Artist,minRank,Sdanceability_random,Dtfirstbestrank,Hpaudiosample,Hpch,Hpcover,Hpentry,Hpvideo,Hptitle,Svalence,Hpsong_Id
ZZ Top,38,0.4570,12.07.1992,http://streamd.hitparade.ch/audio/0000000/0002476.mp3,,http://streamd.hitparade.ch/cdimages/zz_top-rough_boy_s.jpg,12.07.1992,http://youtu.be/Z_4ULKpkLNc,Rough Boy,0.67,0002476
ZZ Top,40,0.5520,13.02.1994,http://streamd.hitparade.ch/audio/0000000/0002742.mp3,,http://streamd.hitparade.ch/cdimages/zz_top-pincushion_s.jpg,13.02.1994,,Pincushion,0.67,0002742
Zweiland,64,0.4560,23.07.2017,http://streamd.hitparade.ch/audio/1670000/1677042.mp3,,http://streamd.hitparade.ch/cdimages/zweiland-komm_wir_heben_ab_s.jpg,23.07.2017,http://youtu.be/XjGp2dHOQtg,Komm wir heben ab,0.55,1677042
Züri West,26,-0.2260,05.05.1996,http://streamd.hitparade.ch/audio/0000000/0003209.mp3,ch,http://streamd.hitparade.ch/cdimages/zueri_west-sofa__rimini_s.jpg,28.04.1996,,Sofa / Rimini,-0.35,0003209
Züri West,62,-0.3350,19.02.2017,http://streamd.hitparade.ch/audio/1630000/1633871.mp3,ch,,19.02.2017,,Schachtar gäge Gent,-0.34,1633871
Züri West,73,-0.2910,24.10.2004,http://streamd.hitparade.ch/audio/0000000/0006324.mp3,ch,http://streamd.hitparade.ch/cdimages/zueri_west-roemer__puenktli_s.jpg,24.10.2004,,Römer / Pünktli,-0.25,0006324
Züri West,27,-0.3430,07.03.1999,http://streamd.hitparade.ch/audio/0000000/0003861.mp3,ch,http://streamd.hitparade.ch/cdimages/zueri_west-mojito__echo_s.jpg,28.02.1999,,Mojito / Echo,-0.34,0003861
Züri West,44,-0.3140,03.02.2008,http://streamd.hitparade.ch/audio/0410000/0410603.mp3,ch,,03.02.2008,,Johnny & Mary,-0.22,0410603
Züri West,42,-0.2610,11.04.2010,http://streamd.hitparade.ch/audio/0680000/0688168.mp3,ch,http://streamd.hitparade.ch/cdimages/zueri_west-gueggu_s.jpg,11.04.2010,http://youtu.be/TXdr80OqniE,Güggu,-0.25,0688168
Züri West,31,-0.3200,19.02.2012,http://streamd.hitparade.ch/audio/0970000/0972189.mp3,ch,http://streamd.hitparade.ch/cdimages/zueri_west-goeteborg_s.jpg,19.02.2012,http://youtu.be/2Gd4YIFM7ck,Göteborg,-0.32,0972189
Züri West,55,-0.3070,19.01.2014,http://streamd.hitparade.ch/audio/1230000/1238166.mp3,ch,http://streamd.hitparade.ch/cdimages/zueri_west-goalie_s.jpg,19.01.2014,http://youtu.be/Y9oQ6Uj9yDY,Goalie,-0.28,1238166
Zuna feat. Nash,43,-0.3740,23.04.2017,http://streamd.hitparade.ch/audio/1650000/1654512.mp3,,,23.04.2017,,Original,-0.37,1654512
Zuna feat. Miami Yacine,67,0.7530,26.02.2017,http://streamd.hitparade.ch/audio/1630000/1636093.mp3,,http://streamd.hitparade.ch/cdimages/zuna_feat_miami_yacine-cazal_s.jpg,26.02.2017,http://youtu.be/I-IOYVfYHR8,Cazal,0.42,1636093
Zuna feat. Azet & Noizy,25,-0.3550,19.03.2017,http://streamd.hitparade.ch/audio/1640000/1645746.mp3,,,19.03.2017,,Nummer 1,-0.36,1645746
Zuna,61,0.4840,23.04.2017,http://streamd.hitparade.ch/audio/1650000/1654513.mp3,,,23.04.2017,,Baby,0.52,1654513
Zucchero Sugar Fornaciari,71,-0.2420,24.07.2011,http://streamd.hitparade.ch/audio/0760000/0764708.mp3,,,24.07.2011,http://youtu.be/Z43t5mXB4Mo,Vedo nero,-0.24,0764708
Zucchero Sugar Fornaciari,56,-0.3280,11.02.2007,http://streamd.hitparade.ch/audio/0250000/0251191.mp3,,http://streamd.hitparade.ch/cdimages/zucchero_sugar_fornaciari-flying_away_s.jpg,04.02.2007,http://youtu.be/8-0Mu_erWrw,Flying Away,-0.24,0251191
Zucchero Sugar Fornaciari,32,-0.2290,03.12.2006,http://streamd.hitparade.ch/audio/0220000/0227457.mp3,,http://streamd.hitparade.ch/cdimages/zucchero_sugar_fornaciari-bacco_perbacco_s.jpg,03.12.2006,http://youtu.be/bHcpj1WDTmk,Bacco perbacco,-0.20,0227457
Zucchero & Pavarotti,22,0.2320,25.10.1992,http://streamd.hitparade.ch/audio/0000000/0002526.mp3,,http://streamd.hitparade.ch/cdimages/zucchero_pavarotti-miserere_s.jpg,25.10.1992,,Miserere,0.22,0002526
Zucchero / Anggun,37,-0.3330,06.07.2003,http://streamd.hitparade.ch/audio/0000000/0005671.mp3,,http://streamd.hitparade.ch/cdimages/zucchero__anggun-world_s.jpg,06.07.2003,,World,-0.25,0005671
Zucchero,41,0.5970,26.12.2010,http://streamd.hitparade.ch/audio/0760000/0761680.mp3,,http://streamd.hitparade.ch/cdimages/zucchero-e_un_peccato_morir_s.jpg,26.12.2010,http://youtu.be/c-0nwrP3DaI,È un peccato morir,0.71,0761680
Zucchero,35,0.6600,22.11.1998,http://streamd.hitparade.ch/audio/0000000/0003791.mp3,,http://streamd.hitparade.ch/cdimages/zucchero-blu__blue_s.jpg,08.11.1998,,Blu / Blue,0.48,0003791
Zucchero,72,0.5460,13.01.2002,http://streamd.hitparade.ch/audio/0000000/0004999.mp3,,http://streamd.hitparade.ch/cdimages/zucchero-ahum_s.jpg,23.12.2001,http://youtu.be/WKJXr9qF84w,Ahum,0.26,0004999
Zhu,49,0.8630,01.02.2015,http://streamd.hitparade.ch/audio/1270000/1271057.mp3,,http://streamd.hitparade.ch/cdimages/zhu-faded_s.jpg,07.09.2014,http://youtu.be/zk3r-K8TQ5g,Faded,0.61,1271057
Zhané,42,0.8650,09.01.1994,http://streamd.hitparade.ch/audio/0000000/0002723.mp3,,http://streamd.hitparade.ch/cdimages/zhane-hey_mr_dj_s.jpg,26.12.1993,,Hey Mr. D.J.,0.87,0002723
Zeichen der Zeit,63,0.4830,01.02.2004,http://streamd.hitparade.ch/audio/0000000/0005915.mp3,,http://streamd.hitparade.ch/cdimages/zeichen_der_zeit-du_bist_nicht_allein_s.jpg,14.12.2003,,Du bist nicht allein,0.62,0005915
Zedd feat. Selena Gomez,48,0.5200,07.06.2015,http://streamd.hitparade.ch/audio/1390000/1390351.mp3,,http://streamd.hitparade.ch/cdimages/zedd_feat_selena_gomez-i_want_you_to_know_s.jpg,01.03.2015,http://youtu.be/X46t8ZFqUB4,I Want You To Know,0.37,1390351
Zedd feat. Hayley Williams,56,0.6020,02.03.2014,http://streamd.hitparade.ch/audio/1190000/1190944.mp3,,http://streamd.hitparade.ch/cdimages/zedd_feat_hayley_williams-stay_the_night_s.jpg,02.02.2014,http://youtu.be/i-gyZ35074k,Stay The Night,0.37,1190944
Zedd & Liam Payne,54,0.7160,16.07.2017,http://streamd.hitparade.ch/audio/1670000/1674496.mp3,,http://streamd.hitparade.ch/cdimages/zedd_liam_payne-get_low_s.jpg,16.07.2017,http://youtu.be/I67AwNlYfv0,Get Low,0.50,1674496
Zaz,43,0.6520,08.11.2015,http://streamd.hitparade.ch/audio/1470000/1470444.mp3,,http://streamd.hitparade.ch/cdimages/zaz-si_jamais_joublie_s.jpg,08.11.2015,http://youtu.be/5ZDsCJ4rGD4,Si jamais j'oublie,0.34,1470444
Zaz,23,0.5180,25.07.2010,http://streamd.hitparade.ch/audio/0690000/0692208.mp3,,http://streamd.hitparade.ch/cdimages/zaz-je_veux_s.jpg,27.06.2010,http://youtu.be/Tm88QAI8I5A,Je veux,0.73,0692208
Zayn feat. Partynextdoor,34,-0.3520,02.04.2017,http://streamd.hitparade.ch/audio/1640000/1647508.mp3,,http://streamd.hitparade.ch/cdimages/zayn_feat_partynextdoor-still_got_time_s.jpg,02.04.2017,http://youtu.be/cHOrHGpL4u0,Still Got Time,-0.35,1647508
Zayn,48,0.5650,20.03.2016,http://streamd.hitparade.ch/audio/1530000/1531414.mp3,,http://streamd.hitparade.ch/cdimages/zayn-like_i_would_s.jpg,20.03.2016,http://youtu.be/pTaqcGz2O5o,Like I Would,0.23,1531414
Zay Hilfigerrr & Zayion Mccall,67,0.8080,13.11.2016,http://streamd.hitparade.ch/audio/1590000/1599753.mp3,,http://streamd.hitparade.ch/cdimages/zay_hilfigerrr_zayion_mccall-juju_on_that_beat_(tz_anthem)_s.jpg,30.10.2016,http://youtu.be/a2v_zGWawP0,Juju On That Beat (TZ Anthem),0.64,1599753
Zara Larsson feat. Ty Dolla $ign,89,-0.3530,05.02.2017,http://streamd.hitparade.ch/audio/1620000/1627502.mp3,,http://streamd.hitparade.ch/cdimages/zara_larsson_feat_ty_dolla_$ign-so_good_s.jpg,05.02.2017,http://youtu.be/XTWDTBkj6xU,So Good,-0.35,1627502
Zara Larsson & MNEK,32,0.8040,24.04.2016,http://streamd.hitparade.ch/audio/1470000/1472043.mp3,,http://streamd.hitparade.ch/cdimages/zara_larsson_mnek-never_forget_you_s.jpg,08.11.2015,http://youtu.be/GTyN-DB_v5M,Never Forget You,0.56,1472043
Zara Larsson & Mnek,64,0.8040,22.11.2015,http://streamd.hitparade.ch/audio/1470000/1472043.mp3,,http://streamd.hitparade.ch/cdimages/zara_larsson_mnek-never_forget_you_s.jpg,08.11.2015,http://youtu.be/GTyN-DB_v5M,Never Forget You,0.58,1472043
Zara Larsson,55,0.4860,29.01.2017,http://streamd.hitparade.ch/audio/1600000/1609961.mp3,,http://streamd.hitparade.ch/cdimages/zara_larsson-i_would_like_s.jpg,20.11.2016,http://youtu.be/9bzMaiczpXU,I Would Like,0.30,1609961
Zara Larsson,43,0.5760,02.10.2016,http://streamd.hitparade.ch/audio/1580000/1586999.mp3,,http://streamd.hitparade.ch/cdimages/zara_larsson-aint_my_fault_s.jpg,11.09.2016,http://youtu.be/eC-F_VZ2T1c,Ain't My Fault,0.35,1586999
Zaho,62,0.4210,19.05.2013,http://streamd.hitparade.ch/audio/1090000/1092496.mp3,,http://streamd.hitparade.ch/cdimages/zaho-tourner_la_page_s.jpg,12.05.2013,http://youtu.be/rZz8r8ZE93I,Tourner la page,0.40,1092496
Zach Sobiech,73,0.6590,08.12.2013,http://streamd.hitparade.ch/audio/1140000/1148848.mp3,,http://streamd.hitparade.ch/cdimages/zach_sobiech-clouds_s.jpg,08.12.2013,,Clouds,0.22,1148848
Zac Efron & Vanessa Hudgens,80,-0.2160,09.11.2008,http://streamd.hitparade.ch/audio/0520000/0522204.mp3,,,09.11.2008,,Can I Have This Dance,-0.37,0522204
Zac Efron,89,-0.2360,28.10.2007,http://streamd.hitparade.ch/audio/0350000/0357796.mp3,,,28.10.2007,,Bet On It,-0.36,0357796
Yvonne Catterfeld feat. Bengio,41,0.5340,25.12.2016,http://streamd.hitparade.ch/audio/1610000/1617271.mp3,,http://streamd.hitparade.ch/cdimages/yvonne_catterfeld_feat_bengio-irgendwas_s.jpg,25.12.2016,http://youtu.be/Tug849TyYCE,Irgendwas,0.15,1617271
Yvonne Catterfeld,39,0.7360,17.10.2004,http://streamd.hitparade.ch/audio/0000000/0006312.mp3,,http://streamd.hitparade.ch/cdimages/yvonne_catterfeld-sag_mir_-_was_meinst_du_s.jpg,17.10.2004,,Sag mir - was meinst du?,0.74,0006312
Yvonne Catterfeld,44,0.6740,24.05.2015,http://streamd.hitparade.ch/audio/1210000/1217926.mp3,,,24.05.2015,http://youtu.be/ak2P7ukW2j0,Lieber so,0.50,1217926
Yvonne Catterfeld,29,0.6290,14.06.2015,http://streamd.hitparade.ch/audio/1430000/1438491.mp3,,,14.06.2015,,Hey,0.97,1438491
Yvonne Catterfeld,23,0.3730,22.10.2006,http://streamd.hitparade.ch/audio/0240000/0249121.mp3,,http://streamd.hitparade.ch/cdimages/yvonne_catterfeld-erinner_mich_dich_zu_vergessen_s.jpg,22.10.2006,,Erinner' mich dich zu vergessen,0.29,0249121
Yvonne Catterfeld,53,0.5730,27.06.2004,http://streamd.hitparade.ch/audio/0000000/0006182.mp3,,http://streamd.hitparade.ch/cdimages/yvonne_catterfeld-du_bleibst_immer_noch_du_s.jpg,27.06.2004,,Du bleibst immer noch du,0.19,0006182
Yves Deruyter IV,23,-0.2610,29.01.1995,http://streamd.hitparade.ch/audio/0000000/0002940.mp3,,http://streamd.hitparade.ch/cdimages/yves_deruyter_iv-calling_earth_s.jpg,29.01.1995,,Calling Earth,-0.21,0002940
Yvan & Dan Daniel,97,0.5420,03.06.2007,http://streamd.hitparade.ch/audio/0310000/0311355.mp3,,http://streamd.hitparade.ch/cdimages/yvan_dan_daniel-enjoy_the_silence_s.jpg,03.06.2007,,Enjoy The Silence,0.60,0311355
Youssoupha feat. Indila & Skalpovitch,65,0.5320,15.07.2012,http://streamd.hitparade.ch/audio/0970000/0971067.mp3,,http://streamd.hitparade.ch/cdimages/youssoupha_feat_indila_skalpovitch-dreamin_s.jpg,15.07.2012,http://youtu.be/DwtAg1V_kQk,Dreamin',0.63,0971067
Youssoupha feat. Ayna,61,-0.2530,24.03.2013,http://streamd.hitparade.ch/audio/1090000/1099394.mp3,,http://streamd.hitparade.ch/cdimages/youssoupha_feat_ayna-on_se_connait_s.jpg,24.03.2013,http://youtu.be/Aq1PsFGssOg,On se connaît,-0.21,1099394
Youssou N'Dour with Pascal Obispo,85,-0.2460,01.12.2002,http://streamd.hitparade.ch/audio/0000000/0005398.mp3,,http://streamd.hitparade.ch/cdimages/youssou_ndour_with_pascal_obispo-so_many_men_s.jpg,24.11.2002,,So Many Men,-0.27,0005398
"Young Thug, 2 Chainz, Wiz Khalifa & Pnb Rock",72,0.6310,23.04.2017,http://streamd.hitparade.ch/audio/1650000/1653099.mp3,,,23.04.2017,http://youtu.be/ZvUBGN4KoP0,Gang Up,0.55,1653099
You+Me,64,0.5170,19.10.2014,http://streamd.hitparade.ch/audio/1330000/1333364.mp3,,http://streamd.hitparade.ch/cdimages/youandme-you_and_me_s.jpg,19.10.2014,http://youtu.be/nNnBcCk7eDA,You And Me,0.24,1333364
Yothu Yindi,33,0.7220,24.05.1992,http://streamd.hitparade.ch/audio/0000000/0002450.mp3,,http://streamd.hitparade.ch/cdimages/yothu_yindi-treaty_s.jpg,24.05.1992,,Treaty,0.58,0002450
Yoomiii,31,0.6570,30.07.2006,http://streamd.hitparade.ch/audio/0220000/0221637.mp3,,http://streamd.hitparade.ch/cdimages/yoomiii-a_kiss_is_all_i_miss_s.jpg,30.07.2006,,A Kiss Is All I Miss,0.68,0221637
Yodelice,69,0.6320,09.08.2009,http://streamd.hitparade.ch/audio/0550000/0553241.mp3,,http://streamd.hitparade.ch/cdimages/yodelice-sunday_with_a_flu_s.jpg,21.06.2009,http://youtu.be/Aerg3LphvbE,Sunday With A Flu,0.92,0553241
Yoav,72,0.8500,11.05.2008,http://streamd.hitparade.ch/audio/0420000/0425476.mp3,,http://streamd.hitparade.ch/cdimages/yoav-club_thing_s.jpg,06.04.2008,,Club Thing,0.41,0425476
Ylvis,45,0.7030,24.11.2013,http://streamd.hitparade.ch/audio/1180000/1189769.mp3,,http://streamd.hitparade.ch/cdimages/ylvis-the_fox_s.jpg,06.10.2013,http://youtu.be/jofNR_WkoCE,The Fox,0.54,1189769
Yiruma,41,0.3200,08.01.2012,http://streamd.hitparade.ch/audio/0700000/0709115.mp3,,http://streamd.hitparade.ch/cdimages/yiruma-river_flows_in_you_s.jpg,04.12.2011,http://youtu.be/7maJOI3QMu0,River Flows In You,0.11,0709115
Yerba Buena,100,0.8090,22.08.2004,http://streamd.hitparade.ch/audio/0000000/0006250.mp3,,http://streamd.hitparade.ch/cdimages/yerba_buena-guajira_(i_love_u_2_much)_s.jpg,22.08.2004,http://youtu.be/ArjA43GOgqE,Guajira (I Love U 2 Much),0.69,0006250
Yello feat. Stina Nordenstam,23,-0.3440,16.02.1997,http://streamd.hitparade.ch/audio/0000000/0003385.mp3,ch,http://streamd.hitparade.ch/cdimages/yello_feat_stina_nordenstam-to_the_sea_s.jpg,16.02.1997,,To The Sea,-0.21,0003385
Yello & Shirley Bassey,21,0.5340,09.08.1987,http://streamd.hitparade.ch/audio/0000000/0001651.mp3,ch,http://streamd.hitparade.ch/cdimages/yello_shirley_bassey-the_rhythm_divine_s.jpg,02.08.1987,http://youtu.be/smwR21SDqEY,The Rhythm Divine,0.18,0001651
Yello,75,0.6840,09.11.2003,http://streamd.hitparade.ch/audio/0000000/0005855.mp3,ch,http://streamd.hitparade.ch/cdimages/yello-planet_dada__the_race_2003_s.jpg,09.11.2003,,Planet Dada / The Race 2003,0.74,0005855
Yello,30,0.5900,28.05.1989,http://streamd.hitparade.ch/audio/0000000/0001966.mp3,ch,http://streamd.hitparade.ch/cdimages/yello-of_course_im_lying_s.jpg,28.05.1989,,Of Course I'm Lying,0.76,0001966
Yello,34,0.6640,10.12.1995,http://streamd.hitparade.ch/audio/0000000/0003128.mp3,ch,http://streamd.hitparade.ch/cdimages/yello-jingle_bells_s.jpg,03.12.1995,,Jingle Bells,0.48,0003128
Yello,29,0.7540,13.11.1994,http://streamd.hitparade.ch/audio/0000000/0002888.mp3,ch,http://streamd.hitparade.ch/cdimages/yello-how_how_s.jpg,23.10.1994,,How How,0.94,0002888
Yello,32,0.8310,29.05.1994,http://streamd.hitparade.ch/audio/0000000/0002797.mp3,ch,http://streamd.hitparade.ch/cdimages/yello-do_it_s.jpg,22.05.1994,,Do It,0.43,0002797
Yelle,95,0.8080,20.01.2008,http://streamd.hitparade.ch/audio/0360000/0366547.mp3,,http://streamd.hitparade.ch/cdimages/yelle-a_cause_des_garcons_s.jpg,20.01.2008,,À cause des garçons,0.86,0366547
Years & Years,41,0.6620,02.08.2015,http://streamd.hitparade.ch/audio/1420000/1426783.mp3,,http://streamd.hitparade.ch/cdimages/years_years-shine_s.jpg,19.07.2015,http://youtu.be/hXTAn4ELEwM,Shine,0.43,1426783
Yazz,28,-0.2340,15.07.1990,http://streamd.hitparade.ch/audio/0000000/0002139.mp3,,http://streamd.hitparade.ch/cdimages/yazz-treat_me_good_s.jpg,15.07.1990,,Treat Me Good,-0.22,0002139
Yazz,25,0.7060,12.03.1989,http://streamd.hitparade.ch/audio/0000000/0001927.mp3,,http://streamd.hitparade.ch/cdimages/yazz-fine_time_s.jpg,12.03.1989,,Fine Time,0.72,0001927
Yasha,73,0.6470,11.08.2013,http://streamd.hitparade.ch/audio/1140000/1148163.mp3,,http://streamd.hitparade.ch/cdimages/yasha-strand_s.jpg,11.08.2013,http://youtu.be/xqFpnTvucTU,Strand,0.48,1148163
Yannick Noah / Disiz La Peste,41,0.7340,03.07.2005,http://streamd.hitparade.ch/audio/0110000/0117245.mp3,,http://streamd.hitparade.ch/cdimages/yannick_noah__disiz_la_peste-metis(se)_s.jpg,26.06.2005,http://youtu.be/XfYzRCQ3ZpA,Métis(se),0.83,0117245
Yannick Noah,77,0.5500,16.11.2003,http://streamd.hitparade.ch/audio/0000000/0005844.mp3,,http://streamd.hitparade.ch/cdimages/yannick_noah-si_tu_savais_s.jpg,02.11.2003,,Si tu savais,0.26,0005844
Yannick Noah,41,0.6260,22.02.2004,http://streamd.hitparade.ch/audio/0000000/0005958.mp3,,http://streamd.hitparade.ch/cdimages/yannick_noah-ose_s.jpg,25.01.2004,,Ose,0.65,0005958
Yannick Noah,59,0.6030,18.07.2004,http://streamd.hitparade.ch/audio/0000000/0006203.mp3,,http://streamd.hitparade.ch/cdimages/yannick_noah-mon_eldorado_(du_soleil)_s.jpg,11.07.2004,http://youtu.be/xO7BG8PIP5s,Mon Eldorado (du soleil...),0.85,0006203
Yannick Noah,46,0.5730,29.10.2006,http://streamd.hitparade.ch/audio/0240000/0249811.mp3,,http://streamd.hitparade.ch/cdimages/yannick_noah-donne-moi_une_vie_s.jpg,01.10.2006,http://youtu.be/dr2mSdJ0kP8,Donne-moi une vie,0.73,0249811
Yannick Noah,41,0.6250,04.03.2007,http://streamd.hitparade.ch/audio/0250000/0256979.mp3,,http://streamd.hitparade.ch/cdimages/yannick_noah-aux_arbres_citoyens_s.jpg,25.02.2007,,Aux arbres citoyens,0.91,0256979
Yannick Noah,71,0.6760,12.09.2010,http://streamd.hitparade.ch/audio/0700000/0703466.mp3,,http://streamd.hitparade.ch/cdimages/yannick_noah-angela_s.jpg,05.09.2010,http://youtu.be/7hHHAm9_a_M,Angela,0.66,0703466
Yann Tiersen,34,0.4280,21.11.2010,http://streamd.hitparade.ch/audio/0170000/0178495.mp3,,http://streamd.hitparade.ch/cdimages/yann_tiersen-comptine_dun_autre_ete_lapres-midi_s.jpg,21.11.2010,,Comptine d'un autre été: L'après-midi,0.54,0178495
Yamboo,50,-0.3290,01.08.1999,http://streamd.hitparade.ch/audio/0000000/0003975.mp3,,http://streamd.hitparade.ch/cdimages/yamboo-fiesta_de_la_noche_(the_sailor_dance)_s.jpg,01.08.1999,,Fiesta de la noche (The Sailor Dance),-0.21,0003975
Yamboo,87,0.6480,30.01.2000,http://streamd.hitparade.ch/audio/0000000/0004127.mp3,,http://streamd.hitparade.ch/cdimages/yamboo-come_with_me_(bailamos)_s.jpg,23.01.2000,,Come With Me (Bailamos),0.47,0004127
Y-Zit,90,0.7720,26.03.2006,http://streamd.hitparade.ch/audio/0180000/0189013.mp3,,http://streamd.hitparade.ch/cdimages/y-zit-ola_s.jpg,26.03.2006,http://youtu.be/_z28U3jnlcM,Ola,0.72,0189013
Y-Titty,53,0.4690,16.12.2012,http://streamd.hitparade.ch/audio/1090000/1090666.mp3,,http://streamd.hitparade.ch/cdimages/y-titty-fest_der_liebe_s.jpg,16.12.2012,http://youtu.be/f1BAG5dkN48,Fest der Liebe,0.32,1090666
Y-Titty,34,0.7760,19.08.2012,http://streamd.hitparade.ch/audio/1050000/1052552.mp3,,http://streamd.hitparade.ch/cdimages/y-titty-der_letzte_sommer_s.jpg,19.08.2012,http://youtu.be/Yu-8-f9t5Ko,Der letzte Sommer,0.87,1052552
Xzibit,33,0.9150,03.11.2002,http://streamd.hitparade.ch/audio/0000000/0005313.mp3,,http://streamd.hitparade.ch/cdimages/xzibit-multiply_s.jpg,29.09.2002,,Multiply,0.81,0005313
Xzibit,42,0.6440,09.01.2005,http://streamd.hitparade.ch/audio/0000000/0006377.mp3,,http://streamd.hitparade.ch/cdimages/xzibit-hey_now_(mean_muggin)_s.jpg,05.12.2004,,Hey Now (Mean Muggin),0.67,0006377
Xzibit,66,0.7720,24.06.2001,http://streamd.hitparade.ch/audio/0000000/0004759.mp3,,http://streamd.hitparade.ch/cdimages/xzibit-front_2_back_s.jpg,24.06.2001,,Front 2 Back,0.80,0004759
XXXTentacion feat. Trippie Redd,88,0.7970,03.09.2017,http://streamd.hitparade.ch/audio/1690000/1691158.mp3,,,03.09.2017,,Fuck Love,0.33,1691158
XXXTentacion,57,0.8720,03.09.2017,http://streamd.hitparade.ch/audio/1690000/1690852.mp3,,,03.09.2017,http://youtu.be/FAucVNRx_mU,Jocelyn Flores,0.44,1690852
XXXTentacion,91,0.7340,03.09.2017,http://streamd.hitparade.ch/audio/1690000/1691103.mp3,,,03.09.2017,,Everybody Dies In Their Nightmares,0.69,1691103
XEN feat. EAZ & Liba,85,-0.2530,03.12.2017,http://streamd.hitparade.ch/audio/1710000/1711902.mp3,ch,,03.12.2017,,Down mit de Clique,-0.25,1711902
Xen,70,0.6600,03.12.2017,http://streamd.hitparade.ch/audio/1710000/1711901.mp3,ch,,03.12.2017,,OG Kush,0.53,1711901
Xen,56,0.6750,26.11.2017,http://streamd.hitparade.ch/audio/1710000/1711903.mp3,ch,,26.11.2017,,Cash mit de Gang,0.17,1711903
Xavier Naidoo mit Tone,24,-0.3720,16.04.2006,http://streamd.hitparade.ch/audio/0160000/0164925.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo_mit_tone-bist_du_am_leben_interessiert_s.jpg,26.03.2006,http://youtu.be/BKe9MoXEWBs,Bist du am Leben interessiert,-0.33,0164925
Xavier Naidoo,66,0.8560,16.07.2006,http://streamd.hitparade.ch/audio/0160000/0164921.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-zeilen_aus_gold_s.jpg,09.07.2006,http://youtu.be/2ROIEBgA-fQ,Zeilen aus Gold,0.91,0164921
Xavier Naidoo,28,0.7050,24.12.2006,http://streamd.hitparade.ch/audio/0160000/0164930.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-was_wir_alleine_nicht_schaffen_s.jpg,19.11.2006,http://youtu.be/sglBa9dRfv8,Was wir alleine nicht schaffen,0.50,0164930
Xavier Naidoo,37,0.7420,06.08.2000,http://streamd.hitparade.ch/audio/0000000/0004352.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-seine_strassen_s.jpg,09.07.2000,http://youtu.be/5b_IeAyhAqE,Seine Strassen,0.53,0004352
Xavier Naidoo,34,0.4190,14.06.2015,http://streamd.hitparade.ch/audio/1430000/1438496.mp3,,,14.06.2015,,Mitten unterm Jahr,0.70,1438496
Xavier Naidoo,48,0.4630,08.06.2014,http://streamd.hitparade.ch/audio/1150000/1154049.mp3,,,08.06.2014,http://youtu.be/Yw3NRHnpH6c,"Hört, hört",0.40,1154049
Xavier Naidoo,36,-0.2080,28.12.2014,http://streamd.hitparade.ch/audio/1360000/1367623.mp3,,,21.12.2014,,Hallelujah (Live),-0.26,1367623
Xavier Naidoo,40,0.6380,10.01.1999,http://streamd.hitparade.ch/audio/0000000/0003826.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-fuehr_mich_ans_licht_s.jpg,10.01.1999,http://youtu.be/P-YRnDjnjsg,Führ mich ans Licht,0.23,0003826
Xavier Naidoo,52,-0.3500,01.06.2014,http://streamd.hitparade.ch/audio/1290000/1291536.mp3,,,01.06.2014,,Du bist das Licht,-0.35,1291536
Xavier Naidoo,70,0.6780,16.06.2013,http://streamd.hitparade.ch/audio/1150000/1154050.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-der_letzte_blick_s.jpg,16.06.2013,http://youtu.be/5zQo5Gy77ZU,Der letzte Blick,0.41,1154050
Xavier Naidoo,100,0.5660,20.08.2006,http://streamd.hitparade.ch/audio/0220000/0225094.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-danke_s.jpg,20.08.2006,,Danke,0.41,0225094
Xavier Naidoo,49,-0.2590,28.11.2010,http://streamd.hitparade.ch/audio/0750000/0756584.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-bitte_hoer_nicht_auf_zu_traeumen_[live]_s.jpg,21.11.2010,http://youtu.be/N5UxzcMvkGA,Bitte hör nicht auf zu träumen [Live],-0.21,0756584
Xavier Naidoo,29,0.6910,14.07.2002,http://streamd.hitparade.ch/audio/0000000/0005199.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-bevor_du_gehst_s.jpg,16.06.2002,http://youtu.be/c_Q0pw7B8aI,Bevor du gehst,0.68,0005199
Xavier Naidoo,23,0.6780,16.06.2013,http://streamd.hitparade.ch/audio/1130000/1132020.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-bei_meiner_seele_s.jpg,19.05.2013,http://youtu.be/XhILcidWp1Q,Bei meiner Seele,0.60,1132020
Xavier Naidoo,28,0.5830,08.11.2009,http://streamd.hitparade.ch/audio/0620000/0629901.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-alles_kann_besser_werden_s.jpg,01.11.2009,http://youtu.be/wMIGQp4YhuU,Alles kann besser werden,0.31,0629901
Xavier Naidoo,43,0.6680,26.01.2003,http://streamd.hitparade.ch/audio/0000000/0005435.mp3,,http://streamd.hitparade.ch/cdimages/xavier_naidoo-abschied_nehmen_s.jpg,22.12.2002,,Abschied nehmen,0.75,0005435
